id,name,coach,stadium.id,stadium.name,stadium.city,stadium.capacity,stadium
5044,Orihuela CF,,6761.0,Los arcos,Orihuela,7000.0,
5061,Berliner FC Preussen,,6799.0,Preussen-Stadion an der Malteserstraße,Berlin,3.0,
5116,Truro City FC,,6854.0,Truro Sports Hub,Truro ,3000.0,
5128,Vanspor Futbol Kulübü,,6891.0,Vali Mahmut Yılbaş Stadyumu,Van,15000.0,
949,Arsenal de Sarandí,,699.0,Estadio Julio Humberto Grondona,Sarandi,16300.0,
3426,Fortaleza CEIF FC,,1427.0,Estadio Metropolitano de Techo,Bogota,10000.0,
94,SC Bastia,,1399.0,Stade Armand Cesari,Bastia,16078.0,
2126,Al Faisaly FC,,1893.0,Al Majma'ah Sports City,Al Majma'ah,,
1419,Fortaleza EC,,1123.0,Estadio Castelao,Fortaleza,63903.0,
300,FC St. Gallen,,630.0,Kybunpark,Saint-Gall,17317.0,
5161,VfL Osnabrück U17,,6951.0,Sportpark Illoshöhe,Osnabrück,8000.0,
131,Siena,,1723.0,Stadio Artemio Franchi,Siena,15373.0,
5176,Düsseldorfer TuS Fortuna 1895 U17,,2752.0,Paul-Janes-Stadion,Düsseldorf,7200.0,
5190,"1. FC Union Berlin, Women",,507.0,An der alten Forsterei,Berlin,22012.0,
134,Catania,,1724.0,Cibali - Angelo Massimino,Catania,20016.0,
837,Deportivo Toluca Fútbol Club,,594.0,Estadio Nemesio Diez,Toluca,,
3806,Borussia VfL Mönchengladbach II,,497.0,Borussia-Park,Monchengladbach,54057.0,
5216,"Watford LFC, Women",,7065.0,The Orbital Fasteners Stadium,Gaywood,300.0,
5268,Elgin City FC,,7222.0,Borough Briggs,Elgin,4520.0,
5318,FK Ulytau Zhezkazgan,,7337.0,Metallurg Stadium,Jezkazgan,2500.0,
150,Bari,,1725.0,San Nicola,Bari,58270.0,
3914,Serbia Under 19,,125.0,Rajko Mitic,Belgrade,55538.0,
153,Cesena,,578.0,Dino Manuzzi,Cesena,23860.0,
2047,Romania U17,,1840.0,Football Centre FRF,Buftea,450.0,
4905,CA Independiente Reserve,,6570.0,Complejo Santo Domingo,Avellaneda,300.0,
1834,"Chelsea, Women",,1569.0,Kingsmeadow,London,4850.0,
2421,Al Ahli SC (Doha),,2566.0,Al Thumama Stadium,Doha,44400.0,
3430,CS Independiente Rivadavia,,3046.0,Estadio Bautista Gargantini,Mendoza,24000.0,
791,"France, Women",,2.0,Stade de France,Saint-Denis,80698.0,
3370,Olympiacos FC B,,2988.0,Rentis Training Centre,Piraeus,3000.0,
3929,Zamora CF,,3520.0,Stade Ruta de la Plata ,Zamora,7813.0,
3000,"IF Brommapojkarna, Women",,2682.0,Grimsta IP,Stockholm,5000.0,
5359,Sporting Braga Under 23,,3930.0, Cidade Desportiva do SC Braga,Braga,1250.0,
5379,FC Paços de Ferreira Under 19,,7448.0,Campo de Treinos do Paços de Ferreira,Paços de Ferreira,3500.0,
5402,Hibernian FC U19,,353.0,Easter Road,Edinburgh,20421.0,
5422,PFK Sho'rtan G'uzor,,7494.0,G'uzor Stadium ,G'uzor,8000.0,
5431,FK Kudrivka Under 19,,7502.0,Buzova Arena,Buzova,253.0,
5452,FK Karvan Evlakh,,7514.0,Yevlakh City Stadium,Yevlakh,5000.0,
2219,Al Ain SCC,,1967.0,Hazza Bin Zayed Stadium,Al Ain  ,,
5466,FK Shakhtyor Karagandy Under 17,,1650.0,Shakhtyor Stadium,Karaganda,19000.0,
2304,Germany U17,,2136.0,Haberfeld Stadium,Rishon LeZion,,
2305,Spain U17,,2031.0,Municipal de Lagos,Lagos,,
1600,Atlético de San Luis,,1305.0,Stade Alfonso-Lastras,San Luis Potosi,30000.0,
2026,"Arsenal Football Club, Women",,1826.0,Meadow Park,Borehamwood,4502.0,
4026,FC Como Women,,3616.0,Stadio Ferruccio,Seregno,3700.0,
5478,Princesa do Solimões EC,,7522.0,Estádio Olímpico Municipal Gilberto Mestrinho,Manacapuru,15000.0,
5495,Stalybridge Celtic FC,,7535.0,Bower Fold,Stalybridge,6500.0,
5508,Hungerford Town FC,,7546.0,Bulpit Lane,Hungerford,2500.0,
5521,Folkestone Invicta FC,,7558.0,Cheriton Road,Folkestone,4000.0,
5534,Tiverton Town FC,,7569.0,The Slee Blackwell Solicitors Stadium,Tiverton,3500.0,
5547,Club Sportivo San Lorenzo,,5606.0,Estadio Gunther Vogel,,,
5560,Club Deportivo Hércules,,446.0,Estadio Cuscatlan,San Salvador,53400.0,
5573,"Norway U17, Women",,1327.0,Městský Stadion,Ostrava,15123.0,
5585,BFC Dynamo U17,,3405.0,Sportforum Hohenschönhausen,Berlin,10000.0,
5598,Partick Thistle,,2350.0,Petershill Park,Glasgow,1000.0,
5611,Frosinone Calcio U19,,7632.0,Città dello Sport,Frosinone,300.0,
3259,AE Kifisias,,7322.0,Zirineio Kifisia Municipal Stadium,,,
4764,Gyirmót SE,,2997.0,Alcufer Stadion,,,
4798,Mohammedan SC Kolkata,,6361.0,Salt Lake Stadium,Salt Lake City,85000.0,
4825,Jeunesse Sportive Omrane,,6457.0,Stade Chedly Zouiten,Tunis,18000.0,
4850,Al Fayha Under 18,,1893.0,Al Majma'ah Sports City,Al Majma'ah,,
4870,AS Saint-Priest,,3138.0,Stade Jacques Joly,Saint-Priest,,
4889,Berekum Chelsea FC,,6556.0,Golden City Park,Berekum,5000.0,
165,FC Twente,,1204.0,Grolsch Veste Stadium,Enschede,30205.0,
1511,Stade Rennais FC U19,,1660.0,Centre d'entraînement de la Piverdière,Rennes,1000.0,
4923,"SBV Excelsior, Women",,491.0,Van Donge & De Roo Stadion,Rotterdam,4500.0,
4939,AS Furiani Agliani,,6606.0,Stade d'Erbajolo,Bastia ,1600.0,
4956,FC Mondercange,,6627.0,Stade Communal Mondercange,Mondercange,3300.0,
5102,Araz FK,,6827.0,Dalga Arena,Mərdəkan,6500.0,
4970,"Mali, Women",,1773.0,Stade Modibo Kéita,Bamako,25000.0,
176,FC Volendam,,1340.0,Kras Stadion,Volendam,7384.0,
3493,"INAC Kobe Leonessa, Women",,675.0,Noevir Stadium,Kobe,30000.0,
4989,SD Compostela,,6706.0,Estadio Verónica Boquete de San Lázaro,Santiago de Compostela,12000.0,
5008,UB Conquense,,6726.0,La Fuensanta,Cuenca,6000.0,
5027,Reial Club Deportiu Espanyol B,,3007.0,Ciutat Esportiva Dani Jarque,,,
5045,Juventud Torremolinos CF,,6762.0,El Pozuelo,Torremolinos,3000.0,
5062,1. FC Magdeburg II,,518.0,MDCC-Arena,Magdeburg,27250.0,
5117,Brackley Town FC,,6855.0,St James Park Brackley,Brackley,3500.0,
5129,Serik Belediye Spor Kulübü,,6892.0,Serik Ismail Ogan Stadium,Serik,2250.0,
5217,Egypt U20,,582.0,Cairo International Stadium,Cairo,75000.0,
3845,"São Paulo Futebol Clube, Women",,3447.0,CFA Presidente Laudo Natel,Sao Paulo,2000.0,
795,"Germany, Women",,2680.0,Steigerwaldstadion,Erfurt,18611.0,
5269,Cove Rangers FC,,7227.0,Balmoral Stadium,Aberdeen,2602.0,
184,SC Cambuur,,1564.0,5 Ocak Fatih Terim,Adana,16095.0,
185,Go Ahead Eagles,,1567.0,De Adelaarshorst,Deventer,8000.0,
186,FC Dordrecht,,1542.0,Riwal Hoogwerkers Stadion,Dordrecht,4088.0,
5319,FK Zhenys,,1472.0,Kazhimukan Munaitpasov Stadium,Shymkent,37000.0,
188,Polonia Bytom,,1727.0,Stadion Polonii im. Edwarda Szymkowiaka,Bytom,6000.0,
190,Ruch Chorzów,,1728.0,Stadion Miejski w Chorzowie,Chorzow,9300.0,
1515,Inter Milan U19,,1629.0,Breda,Sesto San Giovanni,4500.0,
5177,Wuppertaler SV U17,,3650.0,Sportplatz Uellendahl,Wuppertal,1500.0,
195,Widzew Łódź,,1824.0,Stadion Widzewa,Lodz,18018.0,
196,Odra Wodzisław,,1824.0,Stadion Widzewa,Lodz,18018.0,
1892,"Switzerland, Women",,199.0,St. Jakob-Park,Basel,37994.0,
1646,Club Nacional de Football,,1376.0,Estadio Gran Parque Central,Montevideo,34000.0,
4906,CS Independiente Rivadavia Reserve,,6571.0,Ciudad Deportiva - Independiente Rivadavia,Mendoza,200.0,
5294,El Salvador Under 17,,446.0,Estadio Cuscatlan,San Salvador,53400.0,
5360,FC Vizela Under 23,,7443.0,Estádio Municipal Dr. Orlando Mendes,Santa Comba Dão,10000.0,
5380,CD Tondela Under 19,,324.0,Estadio Joao Cardoso,Tondela,5000.0,
5432,FC Oleksandria Under 19,,7503.0,Nika-Plus,Oleksandria,2000.0,
5403,AŠK Bravo Publikum U19,,2455.0,Športni park Ljubljana,Ljubljana,2300.0,
5147,FC Erzgebirge Aue U17,,6925.0,eins Erzgebirgsstadion (Nebenplatz 2),Aue-Bad Schlema,500.0,
5162,DSC Arminia Bielefeld U17,,1834.0,Böllhoff-Stadion,Bielefeld,3500.0,
3351,CP Cacereño,,2974.0,Estadio Príncipe Felipe,Cáceres,7000.0,
198,GKS Bełchatów,,1822.0,GIEKSA Arena,Belchatów,5264.0,
5191,"1. FC Nürnberg, Women",,498.0,Max-Morlock-Stadion,Nuremberg,50000.0,
5423,PFK Dinamo Samarqand,,7495.0,Stade Dinamo,Samarcande,12500.0,
3837,"Ferroviária Futebol, Women",,2643.0,Estádio Doutor Adhemar de Barros,Araraquara,20950.0,
818,Spain U21,,166.0,Benito Villamarin,Seville,60721.0,
5453,KF Drenica Skënderaj,,7515.0,Bajram Aliu Stadium,Skenderaj,1000.0,
799,"Italy, Women",,90.0,Stadio Olimpico,Rome,72698.0,
5467,FO Zhas Kyran Under 17,,7507.0,Stade Zhas Kyran ,Almaty,3000.0,
5479,Real Desportivo Ariquemes Futebol Clube,,7523.0,Gentil Valério de Lima (Valerião),Ariquemes,5000.0,
5496,Chorley FC,,6404.0,Victory Park,,,
3839,"SE Palmeiras, Women",,1247.0,Allianz Parque,São Paulo,55000.0,
5509,Hastings United FC,,7547.0,The Pilot Field,Hastings,4050.0,
821,Germany U21,,87.0,Olympiastadion,Berlin,74649.0,
5522,Loughborough University,,1647.0,Loughborough University Stadium,Loughborough,3000.0,
5535,Lichfield City FC,,7570.0,City Ground,Lichfield,1500.0,
5548,Rostocker FC,,7584.0,Sportplatz Damerower Weg,Rostock,2000.0,
5561,AF Sporting San Miguelito,,7599.0,Estadio Los Andes II,San Miguelito,1450.0,
5574,"Zambia U17, Women",,1599.0,Stade Levy Mwanawasa,Ndola,49000.0,
5586,Muğlaspor,,7615.0,Muğla Atatürk Stadium,Muğla ,7755.0,
875,Switzerland U21,,199.0,St. Jakob-Park,Basel,37994.0,
5599,SV Wacker Burghausen U19,,2687.0,Wacker-Arena,Burghausen,10000.0,
5612,Genoa CFC U19,,3751.0,Stadio La Sciorba,Genoa,,
2232,TSV Alemannia Aachen U19,,7407.0,Sportplatz ESV Aachen 105x68,Aachen,,
5634,Corporación Deportiva Bogotá FC,,1427.0,Estadio Metropolitano de Techo,Bogota,10000.0,
5646,Atlético Malagueño,,7656.0,Ciudad Deportiva de El Viso,Málaga,2000.0,
5658,Yugo Unión Deportiva Socuéllamos,,7668.0,Estadio Paquito Giménez,Socuéllamos,2500.0,
5670,FC Dieppe,,7679.0,Stade Jean Dasnias,Dieppe,3100.0,
5682,SC Abbeville,,7691.0,Stade Paul Delique,Abbeville,5048.0,
5694,Croix Football Iris Club,,7702.0,Stade Henri Seigneur,Croix,2500.0,
5706,KF Apolonia Fier,,7713.0,Loni Papuçiu Stadium,Fier,3159.0,
5718,SKP Gryf 95 Słupsk,,7724.0,Stadion Gryfa Słupsk,Słupsk,1500.0,
4765,Budapesti Vasutas Sport Club,,6320.0,Tatai utcai focipálya,Budapest,1000.0,
4799,NorthEast United FC,,6368.0,Stade Indira Gandhi,Guwahati,21600.0,
174,Sparta Rotterdam,,1219.0,Sparta Stadium Het Kasteel,,11026.0,
206,Podbeskidzie Bielsko-Biała,,1275.0,Stadium Miejski W Bielsko Biala,Bielsko Biala,15076.0,
4826,EGS Gafsa,,6458.0,Stade olympique de Gafsa,Gafsa,7000.0,
208,Zawisza Bydgoszcz,,1821.0,Stadion im. Zdzisława Krzyszkowiaka,Bydgoszcz,20559.0,
209,Górnik Łęczna,,1513.0,Stadion Gornik Leczna,Leczna,7200.0,
4851,Ohod Club Under 18,,2924.0,Ohod Club Stadium,Al Aziziyyah,5000.0,
3312,Železničar Pancevo,,2951.0,Sportsko-Rekreativni Centar Mladost,Pancevo,5175.0,
4871,Étoile Fréjus Saint-Raphaël FC,,6526.0,Stade Louis-Hon,Saint-Raphaël,3000.0,
214,Trofense,,1820.0,Estádio CD Trofense,Trofa,5074.0,
4890,Accra Lions FC,,1613.0,Accra Sports Stadium,Accra,40000.0,
4907,Instituto AC Córdoba Reserve,,6572.0,Predio La Agustina,Córdoba,200.0,
223,Leixões SC,,1817.0,Estádio do Mar,Matosinhos,9821.0,
4940,SC Feignies-Aulnoye,,6607.0,Complexe Sportif Didier Eloy,Feignies,1500.0,
4957,FC Schifflange 95,,6628.0,Stade rue Denis Netgen,Schifflange,3100.0,
227,"União de Leiria, SAD",,1815.0,Estádio Dr. Magalhães Pessoa,Leiria,23888.0,
3497,"Tokyo Verdy Beleza, Women",,1163.0,Ajinomoto Stadium,Tokyo,49970.0,
230,SC Beira Mar,,1813.0,Complexo Desportivo de Monte Gordo,Monte Gordo,10000.0,
4990,Real Sociedad Gimnástica de Torrelavega,,6707.0,El Malecón,Torrelavega,6007.0,
232,Gil Vicente FC,,1221.0,Estadio Cidade de Barcelos,Barcelos,12504.0,
5009,CD Unión Sur Yaiza,,6727.0,Estadio Municipal de Yaiza,Yaiza,2000.0,
234,Estoril Praia,,1551.0,Estadio Antonio Coimbra da Mota,Estoril,8000.0,
235,FC Arouca,,1550.0,Estadio Municipal de Arouca,Arouca,5600.0,
5028,Valencia Mestalla,,2460.0, Ciutat Deportiva de Paterna ,Valence,3000.0,
5046,CD Don Benito,,6763.0,Vicente Sanz,Don Benito,5000.0,
5063,FK Rudar Prijedor,,3534.0,Gradski stadion,Lovech,,
240,Falkirk,,1810.0,The Falkirk Stadium,Falkirk,7937.0,
5103,FK Banga Gargždai,,3940.0,Gargždai Stadium,Gargždai,2323.0,
243,Motherwell,,1224.0,Fir Park,Motherwell,13677.0,
244,Kilmarnock,,1225.0,Rugby Park,Kilmarnock,17889.0,
5118,Siwelele FC,,2159.0,Dr. Petrus Molemela Stadium,Bloemfontein,,
5130,FK Chelyabinsk,,6893.0,Central Stadium,Chelyabinsk,15000.0,
254,Dundee FC,,1559.0,Dens Park,Dundee,11506.0,
255,Ross County FC,,1210.0,Victoria Park,Dingwall,6541.0,
256,Partick Thistle F.C.,,1807.0,The Energy Check Stadium at Firhill,Glasgow,10102.0,
5218,Ukraine U20,,91.0,NSC Olimpiski,Kiev,70050.0,
4502,Dourados Atlético Clube Under 20,,4588.0,Estádio Francisco Chaves Filho,Itaporã,3000.0,
4494,AA Portuguesa Santista Under 20,,3463.0,Stade Ulrico Mursa,Santos,9139.0,
5148,Rasen Ballsport Leipzig U17,,1978.0,Trainingszentrum am Cottaweg,Leipzig,,
5163,Tennis Borussia Berlin U17,,6952.0,Mommsenstadion,Berlin,15005.0,
5178,MSV Duisburg U17,,6955.0,BSA Westender Straße,Duisburg,4000.0,
270,RC Recreativo,,1806.0,Nuevo Colombino,Huelva,21670.0,
5192,"FK Austria Wien, Women",,677.0,Generali Arena,Vienna,17500.0,
5270,Edinburgh City FC,,7228.0,Meadowbank Sports Centre,Edinburgh,1320.0,
5320,FK Turan Turkistan,,7338.0,Turkestan Arena,Turkestan,7000.0,
5361,Academico de Viseu FC Under 23,,7444.0,Estádio Municipal de Vila Meã ,Vila Meã,2950.0,
5381,FC Porto Under 19,,5630.0,Estádio Dr. Jorge Sampaio,,,
5404,Idrettslaget Bjarg,,2745.0,Stemmemyren kunstgressbane,Bergen,1500.0,
5424,FK Sogdiana Jizak,,7496.0,Sogdiana Sporting Complex,Djizak,11650.0,
5433,FK Epitsentr Kamianets-Podilskyi Under U19,,7504.0,Tonkocheyev Stadium ,Kamianets-Podilskyi,2587.0,
5454,KF Ferizaj,,7516.0,Ferizaj Synthetic Grass Stadium,Ferizaj,1000.0,
2132,Shabab Al Ahli Dubai,,1900.0,Al-Rasid Stadium,Dubaï,12000.0,
5468,FK Tobol Kostanay Under 17,,401.0,Kostanay Central Stadium,Kostanay,8323.0,
291,AC Bellinzona,,1803.0,Stadio comunale Bellinzona,Bellinzona,10000.0,
5480,Resende FC,,7524.0,Estádio do Trabalhador,Resende,7400.0,
5497,Sheppey United FC,,7536.0,Holm Park,Sheppey,1530.0,
294,FC Aarau,,1802.0,Stadion Brügglifeld,Aarau,8000.0,
295,FC Sion,,592.0,Tourbillon,Sion,,
5510,Stanway Rovers FC,,7548.0,Hawthorns,Stanway,1500.0,
3587,ZKS Stal Stalowa Wola,,3234.0,Podkarpackie Centrum Piłki Nożnej,Stalowa Wola,3764.0,
5523,Broadbridge Heath FC,,7559.0,High Wood Hill Sports Ground,Broadbridge Heath,,
5536,Cleethorpes Town FC,,7571.0,Linden Club,Grimsby,2200.0,
5549,TUS Bersenbrück,,7585.0,Hasestadion,Bersenbrück,3000.0,
5562,CSD Xelajú Mario Camposeco,,7600.0,Mario Camposeco Stadium,Quetzaltenango,11220.0,
5575,"Ecuador U17, Women",,1361.0,Estadio Olímpico Atahualpa,Quito,35742.0,
5587,Bucaspor 1928,,7616.0,Buca Arena,Izmir,8800.0,
5600,SC Verl 1924 U17,,1402.0,Sportclub Arena,Verl,5000.0,
5613,SS Lazio U19,,3793.0,Stadio Mirko Fersini,Formello,3000.0,
5623,Corporación Deportiva Real Santander,,5664.0,Estadio Villa Concha,Piedecuesta,5500.0,
5635,TSV Meerbusch U17,,3359.0,Sportplatz Lank ,Meerbusch,1500.0,
5647,RSD Alcalá,,7657.0,Estadio Municipal El Val,Alcalá de Henares,7000.0,
5659,Rayo Vallecano B,,1685.0,Ciudad Deportiva Fundacion Rayo Vallecano,Madrid,2500.0,
5671,FC Nantes II,,7680.0,Stade Marcel-Saupin,Nantes,1880.0,
5683,FC Chalon-sur-Saône,,2737.0,Stade Léo Lagrange,Soyaux,4800.0,
5695,UF Maconnais,,7703.0,Stade Pierre Guérin,Mâcon,2000.0,
5707,KS Bylis Ballsh,,7714.0,Adush Muça Stadium,Ballsh,2464.0,
4924,"SC Heerenveen, Women",,245.0,Abe Lenstra Stadion,Heerenveen,26100.0,
4766,Csákvári TK,,6321.0,Tersztyánszky Ödön Sportközpont,Csákvár,2500.0,
298,Neuchâtel Xamax,,666.0,La Maladiere,Neuchatel,12000.0,
4800,Jamshedpur FC,,6370.0,JRD Tata Sports Complex,Jamshedpur,24424.0,
301,FC Thun,,662.0,Stockhorn Arena,Thun,10104.0,
302,Servette FC,,105.0,Stade de Genève,,,
4827,Olympique de Béja,,6459.0,Stade Boujemaa-Kmiti,Béja,8000.0,
4852,Al Faisaly Under 18,,1893.0,Al Majma'ah Sports City,Al Majma'ah,,
4872,FC Istres Ouest Provence,,6528.0,Stade Parsemain,Fos-sur-Mer,17619.0,
4891,CA Aldosivi Reserves,,6557.0,Predio Salvador Vuoso,Mar del Plata,150.0,
4908,CA Lanús Reserve,,6573.0,Polideportivo Lorenzo D'Angelo,Lanús,150.0,
4925,"ADO Den Haag, Women",,253.0,Cars Jeans Stadion,Den Haag,15000.0,
4941,ASC Biesheim,,6608.0,Stade Municipal ,Biesheim,1000.0,
4958,Oslo Football Académie,,6640.0,Stade Municipal des Parcelles Assainies,Parcelles Assainies,4000.0,
126,Eintracht Braunschweig,,1262.0,Eintracht-Stadion,Braunschweig,23325.0,
5219,Panama U20,,444.0,Estadio Rommel Fernandez,Panama City,32000.0,
4991,Salamanca CF UDS,,6708.0,Helmántico,Villares de la Reina,17341.0,
238,Uniao da Madeira,,1811.0,Centro Desportivo da Madeira,Ribeira Brava,2500.0,
5010,AD Unión Adarve Barrio del Pilar,,6728.0,Polideportivo Municipal Vicente del Bosque,Madrid,1200.0,
5029,FC Terrassa,,6743.0,Estadio Olímpico de Tarrasa,Tarrasa,11500.0,
5047,CA Antoniano,,6764.0,Municipal de Lebrija,Lebrija,3500.0,
5064,NK Vukovar '91,,6802.0,Stadion HNK Cibalia,Vinkovci,10000.0,
5104,Dungannon Swifts FC,,6828.0,Stangmore Park,Dungannon,2000.0,
5119,Durban City FC,,2161.0,Chatsworth Stadium,,,
5131,Siracusa Calcio 1924,,6895.0,Stadio Nicola De Simone,Syracuse,5946.0,
5271,Bonnyrigg Rose Athletic FC,,7229.0,New Dundas Park,Bonnyrigg,3000.0,
88,AC Arles-Avignon,,1720.0,Parc des Sports,Avignon,17700.0,
91,Évian Thonon Gaillard FC,,1721.0,Parc des Sports d’Annecy,Annecy,12243.0,
217,FC Paços de Ferreira,,1220.0,Estadio Capital Do Movel,Paços de Ferreira,9077.0,
225,Naval 1° de Maio,,1816.0,Estádio Municipal José Bento Pessoa,Apartado,9116.0,
5321,FK Okzhetpes Kokshetau,,7339.0,Okzhetpes Stadium,Kokshetau,4158.0,
220,Académica de Coimbra,,1818.0,Estádio Cidade de Coimbra,Coimbra,29744.0,
5179,Offenbacher FC Kickers 1901 U17,,6247.0,SANA-Sportpark,Offenbach am Main,,
3570,"Republic of Ireland Under 19, Women",,163.0,Aviva Stadium,Dublin,51700.0,
5164,FC Hansa Rostock U17,,510.0,Volksparkstadion,Hamburg,57000.0,
247,Inverness Caledonian Thistle,,1809.0,Tulloch Caledonian Stadium,Inverness,7750.0,
112,FC Energie Cottbus,,1722.0,Stadion der Freundschaft,Cottbus,22528.0,
3588,OFK Beograd,,3235.0,Lagator Stadium,Loznica,8030.0,
5333,Sporting Clube De Portugal Under 21,,12.0,Estádio José Alvalade,Lisbon,50044.0,
290,Grasshopper Club Zürich,,326.0,Letzigrund,Zurich,26104.0,
116,Karlsruher SC,,1215.0,Wildparkstadion,Karlsruhe,28762.0,
5362,FC Famalicão Under 23,,5632.0,Complexo Desportivo FC Famalicão - Campo 2,Vila Nova de Famalicão,2000.0,
5382,Vitória Guimarães SC Under 19,,7078.0,Estádio D. Afonso Henriques,Guimarães,30029.0,
2106,Slovakia U17,,203.0,Borisov Arena,Borisov,13126.0,
5405,IL Varegg,,2745.0,Stemmemyren kunstgressbane,Bergen,1500.0,
5425,FK Mash'al Mubarek,,7497.0,Bahrom Vafoev Stadium,Mubarek,10000.0,
5434,FC Metalist 1925 Kharkiv Under 19,,7505.0,Kolos ,Kharkiv ,5654.0,
5455,KF Prishtina e Re,,7517.0,Sami Kelmendi Stadium,Lipljan,2500.0,
5469,FK Ordabasy Shymkent Under 17,,1472.0,Kazhimukan Munaitpasov Stadium,Shymkent,37000.0,
5481,Camboriú FC,,7525.0,Estádio Municipal Roberto Santos Garcia,Camboriú ,4500.0,
5498,Blyth Town,,7537.0,South Newsham Playing Fields,Blyth,,
5511,Wythenshawe Town FC,,7549.0,Hollyhedge Park,Wythenshawe,1500.0,
2028,"Tottenham Hotspur, Women",,2075.0,The Hive Stadium,London,6500.0,
5524,AFC Sudbury,,7560.0,The Elite Travel Stadium,Sudbury,2000.0,
4545,Albirex Niigata FC (Singapore),,5572.0,Jurong East Stadium,Singapore,12.0,
5537,Atherton Collieries,,7572.0,Alder House,Atherton,2500.0,
1516,Manchester United U18,,1648.0,Aon Training Complex,Carrington,2000.0,
1806,"Portugal, Women",,313.0,Estadio Do Bessa Xxi,Porto,28263.0,
1578,Club Atlético Nacional,,1295.0,Estadio Atanasio Girardot,Medellin,40043.0,
3045,Hungary Under 19,,342.0,Megyeri uti,Budapest,13501.0,
5149,Chonburi FC,,6931.0,Chonburi Stadium,Chonburi,8680.0,
796,"Spain, Women",,166.0,Benito Villamarin,Seville,60721.0,
5193,"Sporting Club Jacksonville, Women",,6972.0,Hodges Stadium,Jacksonville,12000.0,
5550,BSV Schwarz-Weiß Rehden,,7586.0,Sportplatz Waldsportstätten,Rehden,4350.0,
5563,Hankook Real Verdes United FC,,7601.0,Estadio Norman Broaster,San Ignacio,2000.0,
5576,"Korea Republic U17, Women",,1420.0,Goyang Stadium,Goyang,41311.0,
5588,İnegöl Spor Klübü,,7617.0,İnegöl İlçe Stadium,Bursa,4000.0,
5601,FC Hennef 05 U17,,3360.0,Stadion im Sportzentrum Hennef,Hennef,2258.0,
5614,Associazione Calcio Monza U19,,3792.0,Centro Sportivo Luigi Berlusconi,Monza,1000.0,
5624,Real Cartagena FC S.A.,,6114.0,Estadio Olímpico Jaime Morón León,Cartagena de Indias,16068.0,
5636,"Oxford United LFC , Women",,7651.0,Marsh Lane,Oxford,2000.0,
5648,Real Jaén CF,,7658.0,Estadio de La Victoria,Jaén,12569.0,
5660,Atlético Astorga FC,,7669.0,Estadio La Eragudina,Astorga,2000.0,
5672,FC Sochaux-Montbéliard II,,7681.0,Stade René Blum,Montbéliard,1900.0,
5684,Jura Dolois Foot,,7692.0,Stade Robert Bobin,Dole,,
5696,Elazığspor Kulubü,,7704.0,Elazığ Atatürk Stadium,Elazığ,18423.0,
5708,KS Skënderbeu Korçë,,7715.0,Skënderbeu Stadium,Korçë,5800.0,
5719,MKS Chojniczanka Chojnice,,7725.0,Chojniczanka 1930 Municipal Stadium,Chojnice,3000.0,
5729,Defence Force FC,,1610.0,Hasely Crawford Stadium,Port of Spain,27000.0,
210,Termalica Bruk-Bet Nieciecza,,1512.0,Stadion Bruk-Bet,Nieciecza,4595.0,
4767,Kazincbarcikai SC,,6322.0,Kolorcity Aréna,Kazincbarcika,8000.0,
4801,Hyderabad FC,,6376.0,G. M. C. Balayogi Athletic Stadium,Hyderabad,18000.0,
4828,Club Africain,,1965.0,Stade Olympique Hammadi Agrebi,Tunis,,
253,Dunfermline Athletic,,1808.0,East End Park,Dunfermline,11480.0,
250,Hamilton Academical FC,,1223.0,New Douglas Park,Hamilton,5510.0,
164,Roda JC Kerkrade,,1547.0,Parkstad Limburg,Kerkrade,19979.0,
5435,FK Irtysh Pavlodar Under 16,,402.0,Pavlodar Central Stadium,Pavlodar,15000.0,
4873,GFA Rumilly Vallières,,6529.0,Stade des Grangettes,Rumilly,1100.0,
4892,Argentinos Juniors Reserve,,6558.0,Centro de Entrenamiento y Formación de Argentinos Juniors (CEFFA),Buenos Aires,300.0,
4909,CA Newell's Old Boys Reserve,,6574.0,Centro de Entrenamiento Jorge Griffa,Rosario,300.0,
4926,"PEC Zwolle, Women",,255.0,Mac3Park Stadion,Zwolle,13250.0,
4942,Villers Houlgate,,6609.0,Stade André Salesse,Villers-sur-Mer,1000.0,
4959,ASC les Jaraaf de Dakar,,6641.0,Stade de ngor,Dakar,3000.0,
4972,FC Csikszereda Miercurea Ciuc,,6678.0,Municipal Stadium,Miercurea-Ciuc,2480.0,
4992,Bergantiños FC,,6709.0,As Eiroas,carballo,5000.0,
5011,CD Izarra,,6729.0,Merkatondoa,Estella-Lizarra,3500.0,
5030,CE Europa,,6744.0,Nou Sardenya,Barcelona,4000.0,
4389,Butler Bulldogs University,,4061.0,Bud and Jackie Sellick Bowl,Indianapolis,7500.0,
252,Saint Johnstone FC,,51.0,McDiarmid Park,,,
5048,Águilas FC,,6765.0,El Rubial,Águilas,4000.0,
5065,SV Austria Salzburg,,6803.0,Max-Aicher-Stadion,Salzburg,1566.0,
5105,Spaeri FC,,6829.0,Ilia Kokaias Sakhelobis Tsentri,Tbilissi,1000.0,
336,FC Dallas,,1236.0,Toyota Stadium,Frisco,20500.0,
5115,"FC Midtjylland, Women",,192.0,MCH Arena,Herning,11809.0,
5132,SSC Napoli U20,,2711.0,Stadio Giuseppe Piccolo,Cercola,7000.0,
